DOID:5419	schizophrenia	19
DOID:5419	schizophrenia	50
DOID:5419	schizophrenia	60
DOID:5419	schizophrenia	71
DOID:5419	schizophrenia	125
DOID:5419	schizophrenia	128
DOID:5419	schizophrenia	150
DOID:5419	schizophrenia	156
DOID:5419	schizophrenia	203
DOID:5419	schizophrenia	213
DOID:5419	schizophrenia	216
DOID:5419	schizophrenia	217
DOID:5419	schizophrenia	226
DOID:5419	schizophrenia	230
DOID:5419	schizophrenia	287
DOID:5419	schizophrenia	288
DOID:5419	schizophrenia	301
DOID:5419	schizophrenia	302
DOID:5419	schizophrenia	308
DOID:5419	schizophrenia	310
DOID:5419	schizophrenia	348
DOID:5419	schizophrenia	396
DOID:5419	schizophrenia	488
DOID:5419	schizophrenia	489
DOID:5419	schizophrenia	493
DOID:5419	schizophrenia	498
DOID:5419	schizophrenia	523
DOID:5419	schizophrenia	526
DOID:5419	schizophrenia	760
DOID:5419	schizophrenia	767
DOID:5419	schizophrenia	775
DOID:5419	schizophrenia	780
DOID:5419	schizophrenia	801
DOID:5419	schizophrenia	815
DOID:5419	schizophrenia	816
DOID:5419	schizophrenia	873
DOID:5419	schizophrenia	875
DOID:5419	schizophrenia	989
DOID:5419	schizophrenia	998
DOID:5419	schizophrenia	1012
DOID:5419	schizophrenia	1020
DOID:5419	schizophrenia	1072
DOID:5419	schizophrenia	1114
DOID:5419	schizophrenia	1128
DOID:5419	schizophrenia	1152
DOID:5419	schizophrenia	1173
DOID:5419	schizophrenia	1182
DOID:5419	schizophrenia	1191
DOID:5419	schizophrenia	1267
DOID:5419	schizophrenia	1400
DOID:5419	schizophrenia	1410
DOID:5419	schizophrenia	1428
DOID:5419	schizophrenia	1454
DOID:5419	schizophrenia	1457
DOID:5419	schizophrenia	1499
DOID:5419	schizophrenia	1501
DOID:5419	schizophrenia	1576
DOID:5419	schizophrenia	1620
DOID:5419	schizophrenia	1641
DOID:5419	schizophrenia	1738
DOID:5419	schizophrenia	1739
DOID:5419	schizophrenia	1741
DOID:5419	schizophrenia	1742
DOID:5419	schizophrenia	1759
DOID:5419	schizophrenia	1767
DOID:5419	schizophrenia	1786
DOID:5419	schizophrenia	1803
DOID:5419	schizophrenia	1808
DOID:5419	schizophrenia	1947
DOID:5419	schizophrenia	1974
DOID:5419	schizophrenia	2023
DOID:5419	schizophrenia	2026
DOID:5419	schizophrenia	2036
DOID:5419	schizophrenia	2047
DOID:5419	schizophrenia	2193
DOID:5419	schizophrenia	2257
DOID:5419	schizophrenia	2512
DOID:5419	schizophrenia	2534
DOID:5419	schizophrenia	2550
DOID:5419	schizophrenia	2554
DOID:5419	schizophrenia	2555
DOID:5419	schizophrenia	2556
DOID:5419	schizophrenia	2559
DOID:5419	schizophrenia	2561
DOID:5419	schizophrenia	2562
DOID:5419	schizophrenia	2566
DOID:5419	schizophrenia	2571
DOID:5419	schizophrenia	2572
DOID:5419	schizophrenia	2596
DOID:5419	schizophrenia	2597
DOID:5419	schizophrenia	2664
DOID:5419	schizophrenia	2670
DOID:5419	schizophrenia	2746
DOID:5419	schizophrenia	2752
DOID:5419	schizophrenia	2774
DOID:5419	schizophrenia	2778
DOID:5419	schizophrenia	2782
DOID:5419	schizophrenia	2783
DOID:5419	schizophrenia	2784
DOID:5419	schizophrenia	2823
DOID:5419	schizophrenia	2869
DOID:5419	schizophrenia	2885
DOID:5419	schizophrenia	2890
DOID:5419	schizophrenia	2891
DOID:5419	schizophrenia	2892
DOID:5419	schizophrenia	2893
DOID:5419	schizophrenia	2896
DOID:5419	schizophrenia	2898
DOID:5419	schizophrenia	2902
DOID:5419	schizophrenia	2904
DOID:5419	schizophrenia	2906
DOID:5419	schizophrenia	2912
DOID:5419	schizophrenia	2913
DOID:5419	schizophrenia	2915
DOID:5419	schizophrenia	2932
DOID:5419	schizophrenia	2934
DOID:5419	schizophrenia	2938
DOID:5419	schizophrenia	2950
DOID:5419	schizophrenia	3008
DOID:5419	schizophrenia	3028
DOID:5419	schizophrenia	3029
DOID:5419	schizophrenia	3094
DOID:5419	schizophrenia	3098
DOID:5419	schizophrenia	3107
DOID:5419	schizophrenia	3181
DOID:5419	schizophrenia	3183
DOID:5419	schizophrenia	3190
DOID:5419	schizophrenia	3192
DOID:5419	schizophrenia	3303
DOID:5419	schizophrenia	3304
DOID:5419	schizophrenia	3305
DOID:5419	schizophrenia	3309
DOID:5419	schizophrenia	3312
DOID:5419	schizophrenia	3313
DOID:5419	schizophrenia	3320
DOID:5419	schizophrenia	3329
DOID:5419	schizophrenia	3337
DOID:5419	schizophrenia	3568
DOID:5419	schizophrenia	3697
DOID:5419	schizophrenia	3703
DOID:5419	schizophrenia	3746
DOID:5419	schizophrenia	3796
DOID:5419	schizophrenia	3800
DOID:5419	schizophrenia	3831
DOID:5419	schizophrenia	3897
DOID:5419	schizophrenia	3927
DOID:5419	schizophrenia	4035
DOID:5419	schizophrenia	4045
DOID:5419	schizophrenia	4082
DOID:5419	schizophrenia	4099
DOID:5419	schizophrenia	4128
DOID:5419	schizophrenia	4129
DOID:5419	schizophrenia	4130
DOID:5419	schizophrenia	4133
DOID:5419	schizophrenia	4137
DOID:5419	schizophrenia	4155
DOID:5419	schizophrenia	4190
DOID:5419	schizophrenia	4340
DOID:5419	schizophrenia	4513
DOID:5419	schizophrenia	4645
DOID:5419	schizophrenia	4684
DOID:5419	schizophrenia	4706
DOID:5419	schizophrenia	4713
DOID:5419	schizophrenia	4715
DOID:5419	schizophrenia	4719
DOID:5419	schizophrenia	4722
DOID:5419	schizophrenia	4723
DOID:5419	schizophrenia	4726
DOID:5419	schizophrenia	4729
DOID:5419	schizophrenia	4734
DOID:5419	schizophrenia	4735
DOID:5419	schizophrenia	4741
DOID:5419	schizophrenia	4747
DOID:5419	schizophrenia	4900
DOID:5419	schizophrenia	4915
DOID:5419	schizophrenia	4916
DOID:5419	schizophrenia	4925
DOID:5419	schizophrenia	4976
DOID:5419	schizophrenia	4978
DOID:5419	schizophrenia	5019
DOID:5419	schizophrenia	5037
DOID:5419	schizophrenia	5048
DOID:5419	schizophrenia	5052
DOID:5419	schizophrenia	5058
DOID:5419	schizophrenia	5096
DOID:5419	schizophrenia	5110
DOID:5419	schizophrenia	5144
DOID:5419	schizophrenia	5213
DOID:5419	schizophrenia	5223
DOID:5419	schizophrenia	5230
DOID:5419	schizophrenia	5245
DOID:5419	schizophrenia	5286
DOID:5419	schizophrenia	5297
DOID:5419	schizophrenia	5305
DOID:5419	schizophrenia	5306
DOID:5419	schizophrenia	5339
DOID:5419	schizophrenia	5354
DOID:5419	schizophrenia	5362
DOID:5419	schizophrenia	5414
DOID:5419	schizophrenia	5478
DOID:5419	schizophrenia	5530
DOID:5419	schizophrenia	5532
DOID:5419	schizophrenia	5534
DOID:5419	schizophrenia	5538
DOID:5419	schizophrenia	5578
DOID:5419	schizophrenia	5582
