GO:0030054	cell junction	1000
GO:0030054	cell junction	10006
GO:0030054	cell junction	10015
GO:0030054	cell junction	10059
GO:0030054	cell junction	10092
GO:0030054	cell junction	10094
GO:0030054	cell junction	10096
GO:0030054	cell junction	10097
GO:0030054	cell junction	10109
GO:0030054	cell junction	1012
GO:0030054	cell junction	10159
GO:0030054	cell junction	10160
GO:0030054	cell junction	10188
GO:0030054	cell junction	1020
GO:0030054	cell junction	10211
GO:0030054	cell junction	10228
GO:0030054	cell junction	10236
GO:0030054	cell junction	10243
GO:0030054	cell junction	10313
GO:0030054	cell junction	10397
GO:0030054	cell junction	10409
GO:0030054	cell junction	10439
GO:0030054	cell junction	10458
GO:0030054	cell junction	10486
GO:0030054	cell junction	10487
GO:0030054	cell junction	10497
GO:0030054	cell junction	10525
GO:0030054	cell junction	10672
GO:0030054	cell junction	10681
GO:0030054	cell junction	1072
GO:0030054	cell junction	10787
GO:0030054	cell junction	10810
GO:0030054	cell junction	10814
GO:0030054	cell junction	10815
GO:0030054	cell junction	10857
GO:0030054	cell junction	10890
GO:0030054	cell junction	10971
GO:0030054	cell junction	10982
GO:0030054	cell junction	11021
GO:0030054	cell junction	11037
GO:0030054	cell junction	11069
GO:0030054	cell junction	11076
GO:0030054	cell junction	11151
GO:0030054	cell junction	112476
GO:0030054	cell junction	11261
GO:0030054	cell junction	112755
GO:0030054	cell junction	1128
GO:0030054	cell junction	1129
GO:0030054	cell junction	11311
GO:0030054	cell junction	11315
GO:0030054	cell junction	11331
GO:0030054	cell junction	11346
GO:0030054	cell junction	116841
GO:0030054	cell junction	117
GO:0030054	cell junction	1173
GO:0030054	cell junction	118
GO:0030054	cell junction	1182
GO:0030054	cell junction	119
GO:0030054	cell junction	1191
GO:0030054	cell junction	120
GO:0030054	cell junction	1211
GO:0030054	cell junction	1213
GO:0030054	cell junction	1266
GO:0030054	cell junction	1267
GO:0030054	cell junction	1272
GO:0030054	cell junction	127829
GO:0030054	cell junction	127833
GO:0030054	cell junction	132204
GO:0030054	cell junction	134957
GO:0030054	cell junction	1399
GO:0030054	cell junction	140679
GO:0030054	cell junction	140735
GO:0030054	cell junction	1410
GO:0030054	cell junction	1465
GO:0030054	cell junction	1487
GO:0030054	cell junction	1495
GO:0030054	cell junction	1496
GO:0030054	cell junction	1499
GO:0030054	cell junction	150
GO:0030054	cell junction	1500
GO:0030054	cell junction	1501
GO:0030054	cell junction	1525
GO:0030054	cell junction	156
GO:0030054	cell junction	157378
GO:0030054	cell junction	1627
GO:0030054	cell junction	163
GO:0030054	cell junction	1739
GO:0030054	cell junction	1740
GO:0030054	cell junction	1741
GO:0030054	cell junction	1742
GO:0030054	cell junction	1759
GO:0030054	cell junction	1785
GO:0030054	cell junction	1803
GO:0030054	cell junction	1809
GO:0030054	cell junction	1821
GO:0030054	cell junction	1832
GO:0030054	cell junction	1838
GO:0030054	cell junction	192683
GO:0030054	cell junction	1938
GO:0030054	cell junction	1947
GO:0030054	cell junction	199731
GO:0030054	cell junction	2017
GO:0030054	cell junction	2022
GO:0030054	cell junction	2035
GO:0030054	cell junction	2047
GO:0030054	cell junction	2048
GO:0030054	cell junction	2054
GO:0030054	cell junction	2125
GO:0030054	cell junction	214
GO:0030054	cell junction	216
GO:0030054	cell junction	2195
GO:0030054	cell junction	220988
GO:0030054	cell junction	221692
GO:0030054	cell junction	225689
GO:0030054	cell junction	2257
GO:0030054	cell junction	2273
GO:0030054	cell junction	22800
GO:0030054	cell junction	22839
GO:0030054	cell junction	22848
GO:0030054	cell junction	22859
GO:0030054	cell junction	22866
GO:0030054	cell junction	22895
GO:0030054	cell junction	22902
GO:0030054	cell junction	22919
GO:0030054	cell junction	22933
GO:0030054	cell junction	22941
GO:0030054	cell junction	22999
GO:0030054	cell junction	23011
GO:0030054	cell junction	23025
GO:0030054	cell junction	23037
GO:0030054	cell junction	23043
GO:0030054	cell junction	23085
GO:0030054	cell junction	23095
GO:0030054	cell junction	231
GO:0030054	cell junction	23114
GO:0030054	cell junction	23122
GO:0030054	cell junction	23136
GO:0030054	cell junction	23154
GO:0030054	cell junction	23157
GO:0030054	cell junction	2316
GO:0030054	cell junction	23176
GO:0030054	cell junction	2319
GO:0030054	cell junction	23191
GO:0030054	cell junction	23236
GO:0030054	cell junction	23284
GO:0030054	cell junction	23322
GO:0030054	cell junction	23335
GO:0030054	cell junction	23380
GO:0030054	cell junction	23396
GO:0030054	cell junction	23413
GO:0030054	cell junction	23513
GO:0030054	cell junction	23521
GO:0030054	cell junction	23603
GO:0030054	cell junction	23623
GO:0030054	cell junction	23673
GO:0030054	cell junction	25
GO:0030054	cell junction	2521
GO:0030054	cell junction	2534
GO:0030054	cell junction	2550
GO:0030054	cell junction	255057
GO:0030054	cell junction	2554
GO:0030054	cell junction	2555
GO:0030054	cell junction	2556
GO:0030054	cell junction	2559
GO:0030054	cell junction	2561
GO:0030054	cell junction	2562
GO:0030054	cell junction	2566
GO:0030054	cell junction	2571
GO:0030054	cell junction	2572
GO:0030054	cell junction	2580
GO:0030054	cell junction	25932
GO:0030054	cell junction	2596
GO:0030054	cell junction	26052
GO:0030054	cell junction	26059
GO:0030054	cell junction	2665
GO:0030054	cell junction	2697
GO:0030054	cell junction	26986
GO:0030054	cell junction	26999
GO:0030054	cell junction	27020
GO:0030054	cell junction	273
GO:0030054	cell junction	274
GO:0030054	cell junction	2744
GO:0030054	cell junction	27445
GO:0030054	cell junction	2752
GO:0030054	cell junction	2767
GO:0030054	cell junction	2768
GO:0030054	cell junction	2771
GO:0030054	cell junction	2776
GO:0030054	cell junction	2782
GO:0030054	cell junction	2783
GO:0030054	cell junction	2785
GO:0030054	cell junction	2805
GO:0030054	cell junction	2823
GO:0030054	cell junction	284697
GO:0030054	cell junction	287
GO:0030054	cell junction	288
GO:0030054	cell junction	2885
GO:0030054	cell junction	2890
GO:0030054	cell junction	2891
GO:0030054	cell junction	2892
GO:0030054	cell junction	2893
GO:0030054	cell junction	2895
GO:0030054	cell junction	28964
GO:0030054	cell junction	2898
GO:0030054	cell junction	28988
GO:0030054	cell junction	2902
GO:0030054	cell junction	2904
GO:0030054	cell junction	2906
GO:0030054	cell junction	2912
GO:0030054	cell junction	2913
GO:0030054	cell junction	2915
GO:0030054	cell junction	2923
GO:0030054	cell junction	2931
GO:0030054	cell junction	2932
GO:0030054	cell junction	2934
GO:0030054	cell junction	29888
GO:0030054	cell junction	29993
GO:0030054	cell junction	301
GO:0030054	cell junction	302
GO:0030054	cell junction	3064
GO:0030054	cell junction	308
GO:0030054	cell junction	30818
GO:0030054	cell junction	30845
GO:0030054	cell junction	309
GO:0030054	cell junction	3184
GO:0030054	cell junction	3188
GO:0030054	cell junction	3190
GO:0030054	cell junction	3208
GO:0030054	cell junction	322
GO:0030054	cell junction	3265
